elapsed_sec,frame_ms,draw_calls
69.773,16.644,0
69.789,16.633,0
69.806,16.737,0
69.823,16.568,0
69.839,16.607,0
69.856,16.933,0
69.873,16.635,0
69.889,16.598,0
69.906,16.569,0
69.923,16.797,0
69.939,16.646,0
69.956,16.684,0
69.973,16.664,0
69.989,16.631,0
70.006,16.654,0
70.023,16.655,0
70.041,17.844,0
70.056,15.262,0
70.073,17.000,0
70.089,16.589,0
70.106,16.745,0
70.123,16.684,0
70.140,16.740,0
70.156,16.615,0
70.173,16.700,0
70.190,16.763,0
70.206,16.641,0
70.223,16.710,0
70.240,16.698,0
70.256,16.646,0
70.273,16.554,0
70.290,16.672,0
70.307,17.011,0
70.323,16.392,0
70.340,16.747,0
70.356,16.705,0
70.373,16.706,0
70.390,16.607,0
70.406,16.648,0
70.423,16.769,0
70.440,16.583,0
70.456,16.669,0
70.473,16.704,0
70.490,16.817,0
70.506,16.529,0
70.523,16.805,0
70.540,16.659,0
70.557,16.794,0
70.573,16.468,0
70.590,16.646,0
70.607,16.885,0
70.623,16.501,0
70.640,16.849,0
70.657,16.656,0
70.673,16.634,0
70.690,16.703,0
70.707,16.541,0
70.723,16.872,0
70.740,16.726,0
70.757,16.540,0
70.773,16.575,0
70.790,16.680,0
70.807,16.670,0
70.824,16.853,0
70.840,16.500,0
70.857,16.731,0
70.874,16.880,0
70.890,16.498,0
70.907,16.635,0
70.923,16.704,0
70.940,16.905,0
70.957,16.476,0
70.973,16.599,0
70.990,16.947,0
71.007,16.601,0
71.024,16.791,0
71.040,16.359,0
71.057,16.744,0
71.074,16.803,0
71.090,16.650,0
71.107,16.552,0
71.124,16.873,0
71.140,16.527,0
71.157,16.683,0
71.174,16.790,0
71.190,16.570,0
71.207,16.705,0
71.224,16.669,0
71.240,16.713,0
71.257,16.670,0
71.274,16.866,0
71.290,16.487,0
71.307,16.675,0
71.324,16.673,0
71.341,16.828,0
71.357,16.597,0
71.374,16.749,0
71.391,16.552,0
71.407,16.758,0
71.424,16.532,0
71.441,16.850,0
71.457,16.716,0
71.474,16.597,0
71.491,16.649,0
71.507,16.641,0
71.524,16.832,0
71.541,16.540,0
71.557,16.755,0
71.574,16.658,0
71.591,17.029,0
71.607,16.285,0
71.624,16.728,0
71.641,16.791,0
71.657,16.501,0
71.674,16.975,0
71.691,16.472,0
71.707,16.663,0
71.724,16.712,0
71.741,16.750,0
71.758,16.617,0
71.774,16.662,0
71.791,16.617,0
71.808,16.678,0
71.824,16.851,0
71.841,16.781,0
71.858,16.434,0
71.875,16.970,0
71.891,16.474,0
71.908,16.635,0
71.924,16.702,0
71.941,16.583,0
71.958,16.937,0
71.974,16.593,0
71.991,16.555,0
72.008,16.578,0
72.025,16.895,0
72.041,16.599,0
72.058,16.826,0
72.075,16.569,0
72.091,16.587,0
72.108,16.920,0
72.125,16.758,0
72.141,16.371,0
72.158,16.644,0
72.175,16.936,0
72.191,16.765,0
72.208,16.345,0
72.225,17.233,0
72.241,16.388,0
72.258,16.414,0
72.275,16.838,0
72.291,16.632,0
72.308,16.740,0
72.325,16.492,0
72.341,16.739,0
72.358,16.884,0
72.375,16.558,0
72.391,16.719,0
72.408,16.689,0
72.425,16.534,0
72.441,16.710,0
72.458,16.754,0
72.475,16.525,0
72.491,16.772,0
72.508,16.805,0
72.525,16.647,0
72.542,16.679,0
72.558,16.738,0
72.575,16.863,0
72.592,16.441,0
72.608,16.537,0
72.625,16.731,0
72.642,16.782,0
72.658,16.570,0
72.675,16.961,0
72.692,16.462,0
72.708,16.791,0
72.725,16.431,0
72.742,16.764,0
72.758,16.618,0
72.775,16.710,0
72.792,16.796,0
72.808,16.515,0
72.825,16.767,0
72.842,16.904,0
72.858,16.395,0
72.875,16.735,0
72.892,16.693,0
72.908,16.672,0
72.925,16.613,0
72.942,16.688,0
72.958,16.682,0
72.975,16.731,0
72.992,16.636,0
73.008,16.675,0
73.026,17.171,0
73.042,16.111,0
73.060,18.197,0
73.076,15.747,0
73.092,16.148,0
73.109,16.947,0
73.126,16.990,0
73.142,16.309,0
73.159,16.533,0
73.176,17.332,0
73.192,15.965,0
73.209,16.881,0
73.225,16.497,0
73.242,16.904,0
73.259,16.489,0
73.275,16.765,0
73.292,16.690,0
73.309,16.720,0
73.326,16.824,0
73.342,16.386,0
73.359,16.896,0
73.375,16.498,0
73.392,16.643,0
73.409,16.948,0
73.426,16.640,0
73.442,16.552,0
73.459,16.841,0
73.476,16.697,0
73.493,16.758,0
73.509,16.314,0
73.526,16.823,0
73.542,16.640,0
73.559,16.702,0
73.576,16.542,0
73.592,16.749,0
73.609,16.677,0
73.626,16.654,0
73.643,17.008,0
73.659,16.502,0
73.676,16.538,0
73.693,16.796,0
73.709,16.663,0
73.726,16.631,0
73.743,16.763,0
73.759,16.641,0
73.776,16.520,0
73.792,16.745,0
73.809,16.664,0
73.826,16.665,0
73.843,16.845,0
73.861,17.927,0
73.876,14.980,0
73.893,17.233,0
73.909,16.352,0
73.926,16.769,0
73.943,16.667,0
73.959,16.677,0
73.976,16.637,0
73.993,16.836,0
74.010,17.108,0
74.026,16.113,0
74.043,16.742,0
74.059,16.755,0
74.076,16.661,0
74.093,16.828,0
74.109,16.437,0
74.126,16.726,0
74.143,16.637,0
74.159,16.623,0
74.176,16.764,0
74.193,16.826,0
74.210,16.627,0
74.226,16.517,0
74.243,16.856,0
74.260,16.566,0
74.276,16.682,0
74.293,16.788,0
74.310,16.701,0
74.326,16.549,0
74.343,16.860,0
74.360,16.686,0
74.376,16.477,0
74.393,16.815,0
74.410,16.615,0
74.426,16.543,0
74.443,16.882,0
74.460,16.773,0
74.476,16.420,0
74.493,16.745,0
74.510,16.865,0
74.527,16.626,0
74.543,16.612,0
74.560,16.838,0
74.577,16.698,0
74.593,16.690,0
74.610,16.459,0
74.627,16.828,0
74.643,16.614,0
74.660,16.691,0
74.677,16.606,0
74.693,16.827,0
74.710,16.751,0
74.727,16.511,0
74.743,16.633,0
74.760,16.617,0
74.777,16.794,0
74.793,16.553,0
74.810,16.714,0
74.827,16.760,0
74.844,16.834,0
74.860,16.555,0
74.877,16.566,0
74.894,16.866,0
74.910,16.492,0
74.927,16.813,0
74.943,16.542,0
74.960,16.630,0
74.977,16.641,0
74.993,16.698,0
75.010,16.955,0
75.027,16.509,0
75.044,16.732,0
75.060,16.597,0
75.077,16.676,0
75.094,16.910,0
75.110,16.402,0
75.127,16.704,0
75.144,16.719,0
75.160,16.653,0
75.177,16.628,0
75.194,16.803,0
75.210,16.640,0
75.227,16.823,0
75.244,16.726,0
75.260,16.496,0
75.277,16.743,0
75.294,16.717,0
75.311,16.735,0
75.327,16.430,0
75.344,17.041,0
75.361,16.581,0
75.377,16.510,0
75.394,16.922,0
75.410,16.404,0
75.427,16.805,0
75.444,16.563,0
75.461,16.882,0
75.477,16.471,0
75.494,16.798,0
75.511,16.619,0
75.527,16.771,0
75.544,16.538,0
75.561,16.784,0
75.577,16.663,0
75.594,16.598,0
75.611,16.824,0
75.628,16.789,0
75.644,16.604,0
75.661,16.656,0
75.677,16.673,0
75.694,16.706,0
75.711,16.642,0
75.727,16.506,0
75.744,16.748,0
75.761,16.676,0
75.777,16.653,0
75.794,16.940,0
75.811,16.501,0
75.827,16.621,0
75.844,16.812,0
75.861,16.561,0
75.878,16.787,0
75.894,16.711,0
75.911,16.555,0
75.928,16.669,0
75.944,16.702,0
75.961,16.607,0
75.978,16.676,0
75.994,16.651,0
76.011,16.665,0
76.028,16.780,0
76.045,16.968,0
76.061,16.380,0
76.078,16.644,0
76.094,16.706,0
76.112,17.174,0
76.128,16.316,0
76.144,16.483,0
76.161,16.792,0
76.178,16.772,0
76.195,16.662,0
76.211,16.652,0
76.228,16.608,0
76.244,16.691,0
76.261,16.925,0
76.278,16.391,0
76.295,16.720,0
76.311,16.642,0
76.328,16.644,0
76.345,16.862,0
76.361,16.564,0
76.378,16.719,0
76.395,16.598,0
76.411,16.698,0
76.428,16.819,0
76.445,16.571,0
76.461,16.789,0
76.478,16.544,0
76.495,16.699,0
76.511,16.676,0
76.528,16.812,0
76.545,16.772,0
76.561,16.545,0
76.578,16.782,0
76.595,16.646,0
76.612,16.678,0
76.628,16.616,0
76.645,16.606,0
76.662,16.894,0
76.678,16.575,0
76.695,16.616,0
76.712,16.807,0
76.728,16.437,0
76.745,16.843,0
76.762,16.594,0
76.778,16.614,0
76.795,16.697,0
76.812,16.751,0
76.828,16.660,0
76.845,16.652,0
76.862,16.727,0
76.878,16.788,0
76.895,16.575,0
76.912,16.620,0
76.928,16.778,0
76.945,16.594,0
76.962,16.733,0
76.978,16.609,0
76.995,16.720,0
77.012,16.827,0
77.028,16.516,0
77.046,17.212,0
77.062,16.147,0
77.079,16.925,0
77.095,16.148,0
77.112,16.960,0
77.129,16.808,0
77.145,16.528,0
77.162,16.825,0
77.179,16.739,0
77.195,16.670,0
77.212,16.508,0
77.229,16.736,0
77.245,16.621,0
77.262,16.792,0
77.279,16.530,0
77.295,16.689,0
77.312,16.906,0
77.329,16.483,0
77.345,16.735,0
77.362,16.777,0
77.379,16.674,0
77.396,16.762,0
77.412,16.614,0
77.429,16.634,0
77.445,16.587,0
77.462,16.769,0
77.479,16.731,0
77.495,16.531,0
77.512,16.686,0
77.529,16.931,0
77.546,16.573,0
77.562,16.594,0
77.579,16.805,0
77.595,16.418,0
77.612,16.746,0
77.629,16.790,0
77.646,16.611,0
77.662,16.753,0
77.679,16.701,0
77.696,16.726,0
77.713,16.818,0
77.729,16.395,0
77.746,16.830,0
77.762,16.486,0
77.779,16.703,0
77.796,16.908,0
77.813,16.616,0
77.829,16.575,0
77.846,16.757,0
77.863,16.791,0
77.879,16.442,0
77.896,16.787,0
77.913,16.700,0
77.929,16.634,0
77.946,16.710,0
77.963,16.808,0
77.979,16.343,0
77.996,16.913,0
78.013,16.601,0
78.029,16.763,0
78.046,16.509,0
78.063,16.696,0
78.079,16.684,0
78.096,16.811,0
78.113,16.641,0
78.129,16.615,0
78.146,16.622,0
78.163,17.222,0
78.180,16.346,0
78.196,16.546,0
78.213,16.736,0
78.229,16.583,0
78.246,16.782,0
78.263,16.622,0
78.279,16.662,0
78.296,16.711,0
78.313,16.621,0
78.329,16.680,0
78.346,16.801,0
78.363,16.648,0
78.380,16.901,0
78.396,16.519,0
78.413,16.721,0
78.429,16.419,0
78.446,16.755,0
78.463,16.882,0
78.480,16.680,0
78.496,16.573,0
78.513,16.580,0
78.530,16.734,0
78.546,16.760,0
78.563,16.661,0
78.580,16.709,0
78.596,16.564,0
78.613,16.674,0
78.630,16.940,0
78.646,16.391,0
78.663,16.679,0
78.680,16.899,0
78.696,16.435,0
78.713,16.844,0
78.730,16.678,0
78.746,16.524,0
78.763,16.752,0
78.780,16.673,0
78.797,16.844,0
78.813,16.584,0
78.830,16.693,0
78.847,16.572,0
78.864,17.043,0
78.880,16.440,0
78.897,16.604,0
78.913,16.680,0
78.930,16.705,0
78.947,16.638,0
78.963,16.761,0
78.980,16.572,1
78.997,16.779,1
79.013,16.584,1
79.030,16.753,2
79.047,16.723,2
79.063,16.472,3
79.080,16.862,3
79.097,16.706,3
79.114,16.669,4
79.130,16.606,4
79.147,16.799,5
79.164,16.779,5
79.180,16.470,7
79.197,16.562,8
79.214,16.949,8
79.230,16.417,11
79.247,16.756,11
79.264,16.709,13
79.280,16.656,15
79.297,16.702,15
79.314,16.582,19
79.330,16.764,20
79.347,16.693,23
79.364,16.883,25
79.380,16.616,25
79.397,16.653,30
79.414,16.804,31
79.430,16.409,32
79.447,16.647,35
79.464,16.859,35
79.481,16.661,40
79.497,16.553,41
79.514,16.753,43
79.530,16.612,46
79.547,16.911,46
79.564,16.592,51
79.580,16.510,53
79.597,16.827,52
79.614,16.540,56
79.631,16.785,57
79.647,16.626,59
79.664,16.687,60
79.681,16.666,61
79.697,16.703,63
79.714,16.697,67
79.731,16.654,70
79.747,16.696,74
79.764,16.572,74
79.781,16.936,76
79.797,16.610,79
79.814,16.544,78
79.831,16.646,82
79.847,16.694,83
79.864,16.921,83
79.881,16.590,89
79.897,16.607,91
79.914,16.821,96
79.931,16.509,97
79.947,16.687,96
79.964,16.655,101
79.981,16.675,100
79.998,16.705,102
80.014,16.726,104
80.031,16.756,106
80.047,16.463,111
80.064,16.764,114
80.081,16.860,117
80.098,17.206,121
80.114,16.128,118
80.131,16.899,124
80.148,16.556,124
80.164,16.391,125
80.181,16.781,126
80.198,16.611,128
80.214,16.692,129
80.231,16.895,129
80.248,16.451,135
80.264,16.667,140
80.281,16.663,140
80.298,16.849,142
80.314,16.541,144
80.331,16.704,141
80.348,16.866,143
80.365,16.665,145
80.381,16.580,148
80.398,16.731,152
80.415,16.742,155
80.431,16.591,160
80.448,16.680,160
80.465,16.673,159
80.481,16.573,164
80.498,16.670,161
80.515,16.707,167
80.531,16.712,166
80.548,16.744,166
80.565,16.743,168
80.581,16.635,171
80.598,16.515,179
80.615,16.836,181
80.631,16.586,177
80.648,16.746,183
80.665,16.596,184
80.681,16.781,183
80.698,16.663,181
80.715,16.704,182
80.732,16.694,180
80.748,16.594,188
80.765,16.871,195
80.782,16.726,199
80.798,16.436,196
80.815,16.545,199
80.832,17.015,202
80.848,16.401,199
80.865,16.836,203
80.882,16.576,204
80.898,16.692,200
80.915,16.909,201
80.932,16.492,208
80.948,16.713,216
80.965,16.707,218
80.982,16.559,213
80.999,17.207,219
81.015,16.139,217
81.032,16.641,217
81.048,16.691,219
81.065,16.966,216
81.082,16.440,220
81.098,16.730,231
81.115,16.631,234
81.132,16.803,236
81.148,16.567,230
81.165,16.612,237
81.182,16.743,237
81.198,16.700,238
81.215,16.744,240
81.232,16.896,239
81.249,16.366,237
81.265,16.687,239
81.282,16.936,250
81.298,16.362,253
81.315,16.724,249
81.332,16.934,252
81.349,16.677,254
81.365,16.439,250
81.382,16.691,252
81.399,16.845,252
81.415,16.456,249
81.432,16.847,251
81.449,16.824,262
81.465,16.548,269
81.482,16.649,266
81.499,16.650,264
81.516,16.819,268
81.532,16.517,266
81.549,16.855,269
81.565,16.521,270
81.582,16.644,266
81.599,16.702,266
81.615,16.590,271
81.633,17.145,279
81.649,16.322,283
81.666,17.206,276
81.682,15.977,282
81.699,16.928,283
81.716,16.719,281
81.732,16.717,281
81.749,16.472,281
81.766,16.702,281
81.782,16.773,285
81.799,16.549,293
81.816,16.725,297
81.832,16.679,290
81.849,16.971,294
81.866,16.304,294
81.883,17.008,291
81.899,16.432,295
81.916,16.822,299
81.932,16.499,296
81.949,16.845,293
81.966,16.599,298
81.983,16.697,306
81.999,16.665,304
82.016,16.621,298
82.033,16.820,304
82.049,16.541,303
82.066,16.742,302
82.083,16.730,308
82.099,16.866,303
82.116,16.303,303
82.133,16.987,308
82.149,16.599,310
82.166,16.788,312
82.183,16.371,304
82.199,16.752,309
82.216,16.885,309
82.233,16.978,308
82.249,16.171,310
82.267,17.514,309
82.283,15.998,304
82.299,16.600,303
82.316,16.757,310
82.333,16.799,313
82.349,16.422,310
82.366,16.759,309
82.383,16.716,310
82.400,16.684,307
82.416,16.682,310
82.433,16.634,308
82.449,16.585,304
82.466,16.661,305
82.483,16.664,309
82.499,16.674,313
82.516,16.726,312
82.533,16.792,308
82.550,16.784,310
82.566,16.592,309
82.583,16.674,311
82.600,16.770,310
82.616,16.629,303
82.633,16.507,302
82.650,16.737,305
82.666,16.702,313
82.683,16.646,314
82.700,16.727,308
82.716,16.597,311
82.733,17.014,311
82.750,16.587,313
82.767,16.550,312
82.783,16.631,314
82.800,16.642,307
82.817,16.889,307
82.833,16.547,310
82.850,16.706,315
82.866,16.534,313
82.883,16.898,312
82.900,16.671,312
82.917,16.610,310
82.933,16.615,312
82.950,16.697,313
82.967,16.730,308
82.983,16.576,309
83.000,16.861,311
83.017,16.470,316
83.034,16.927,316
83.050,16.514,312
83.067,16.663,317
83.083,16.650,315
83.100,16.673,317
83.117,16.705,317
83.134,16.846,317
83.150,16.482,312
83.167,16.667,315
83.184,16.824,317
83.200,16.546,319
83.217,16.830,315
83.233,16.575,317
83.250,16.662,317
83.267,16.636,318
83.284,16.723,317
83.300,16.888,316
83.317,16.748,315
83.333,16.328,315
83.350,16.750,320
83.367,16.869,323
83.384,16.630,321
83.400,16.577,321
83.417,16.654,322
83.434,16.903,321
83.450,16.424,322
83.467,16.814,321
83.484,16.771,320
83.500,16.589,318
83.517,16.514,321
83.534,16.748,324
83.550,16.646,323
83.567,16.717,321
83.584,16.618,322
83.601,16.833,321
83.617,16.721,325
83.634,16.596,324
83.651,16.773,327
83.667,16.568,323
83.684,16.895,325
83.701,16.659,330
83.717,16.598,331
83.734,16.763,329
83.751,16.647,329
83.767,16.560,330
83.784,16.721,327
83.801,16.583,330
83.817,16.630,331
83.834,16.861,328
83.851,16.548,327
83.867,16.722,329
83.884,16.816,333
83.901,16.588,331
83.917,16.686,330
83.934,16.665,331
83.951,16.693,330
83.967,16.505,332
83.984,16.788,331
84.001,16.742,328
84.017,16.544,331
84.034,16.800,333
84.051,16.603,338
84.068,17.002,338
84.084,16.316,333
84.101,16.798,337
84.118,16.920,337
84.134,16.532,337
84.151,16.741,337
84.168,16.553,334
84.184,16.727,335
84.201,16.765,337
84.218,16.517,338
84.235,16.906,340
84.251,16.589,335
84.268,17.036,339
84.284,16.268,338
84.301,16.742,339
84.318,16.704,339
84.335,16.701,337
84.351,16.680,335
84.368,16.465,338
84.385,16.884,343
84.401,16.261,345
84.418,16.995,344
84.435,16.702,341
84.451,16.546,343
84.468,16.947,340
84.485,16.514,343
84.501,16.714,342
84.518,16.506,344
84.535,16.800,340
84.551,16.548,343
84.568,16.838,346
84.585,16.656,345
84.601,16.538,343
84.618,16.860,344
84.635,16.581,342
84.651,16.540,346
84.668,16.701,345
84.685,16.722,350
84.701,16.699,344
84.718,16.692,347
84.735,16.886,352
84.751,16.587,352
84.768,16.654,349
84.785,16.834,350
84.802,16.665,351
84.818,16.452,347
84.835,16.661,350
84.852,16.867,350
84.868,16.663,347
84.885,16.531,347
84.902,16.809,349
84.918,16.486,353
84.935,16.746,350
84.952,17.628,350
84.968,15.850,350
84.985,16.621,349
85.002,16.724,353
85.018,16.639,349
85.035,16.618,345
85.052,16.706,346
85.069,17.220,351
85.085,16.093,356
85.102,16.812,356
85.118,16.549,351
85.135,16.680,354
85.152,16.758,353
85.168,16.713,353
85.185,16.764,353
85.202,16.553,353
85.218,16.602,351
85.235,16.923,352
85.252,16.405,354
85.269,16.815,356
85.285,16.621,351
85.302,16.665,354
85.319,17.025,353
85.336,16.920,353
85.352,15.846,352
85.369,17.020,350
85.385,16.563,348
85.402,16.840,350
85.419,16.714,355
85.435,16.437,358
85.452,16.878,354
85.469,16.692,354
85.485,16.466,356
85.502,16.927,352
85.519,16.489,356
85.536,16.998,354
85.552,16.540,352
85.569,16.533,348
85.586,16.812,353
85.602,16.616,356
85.619,16.542,356
85.635,16.807,353
85.652,16.637,354
85.669,16.846,354
85.686,16.557,356
85.702,16.601,353
85.719,16.968,354
85.736,16.669,350
85.752,16.453,353
85.769,16.661,356
85.786,16.697,358
85.802,16.624,355
85.819,16.848,356
85.836,16.651,356
85.852,16.631,351
85.869,16.590,355
85.886,17.232,353
85.903,16.423,348
85.919,16.606,349
85.936,16.542,351
85.952,16.692,356
85.969,16.679,353
85.986,16.580,353
86.002,16.679,353
86.019,16.858,351
86.036,16.558,354
86.052,16.667,352
86.069,16.662,345
86.086,16.703,346
86.103,16.777,351
86.119,16.642,356
86.136,16.646,356
86.153,16.687,351
86.169,16.637,354
86.186,16.834,353
86.203,16.684,352
86.219,16.526,353
86.236,16.623,349
86.253,16.685,347
86.269,16.935,348
86.286,16.718,350
86.303,16.722,352
86.319,16.320,348
86.336,17.030,350
86.353,16.745,349
86.370,16.858,349
86.386,15.849,349
86.403,17.111,348
86.420,16.838,346
86.436,16.398,345
86.453,16.741,350
86.469,16.607,353
86.486,16.861,349
86.503,16.659,349
86.519,16.515,351
86.536,16.814,346
86.553,16.698,349
86.569,16.483,348
86.586,16.942,344
86.603,16.618,343
86.620,16.664,345
86.636,16.477,348
86.653,17.016,348
86.670,16.383,345
86.686,16.893,345
86.703,16.554,345
86.720,16.630,346
86.736,16.823,343
86.753,16.573,342
86.770,16.647,339
86.786,16.664,342
86.803,16.732,345
86.820,16.750,346
86.836,16.557,343
86.853,16.706,344
86.870,16.962,344
86.887,16.830,339
86.903,16.488,342
86.920,16.755,339
86.937,16.479,334
86.953,16.719,335
86.970,16.658,337
86.987,16.659,342
87.003,16.526,337
87.020,16.804,339
87.037,16.716,338
87.053,16.674,337
87.070,16.595,339
87.087,16.592,337
87.103,16.653,336
87.120,16.705,336
87.137,16.790,340
87.153,16.665,346
87.170,16.714,348
87.187,16.632,343
87.203,16.631,346
87.220,16.830,347
87.237,16.576,344
87.254,16.890,346
87.270,16.427,341
87.287,16.765,337
87.304,16.847,342
87.320,16.576,344
87.337,16.811,347
87.354,16.486,344
87.370,16.745,345
87.387,16.883,345
87.404,16.427,347
87.420,16.743,347
87.437,16.633,345
87.454,16.664,341
87.470,16.712,341
87.487,16.799,349
87.504,16.734,352
87.520,16.428,351
87.537,16.672,348
87.554,16.683,351
87.570,16.687,348
87.587,16.657,350
87.604,16.818,350
87.621,16.834,346
87.637,16.567,346
87.654,16.506,348
87.670,16.768,351
87.687,16.540,356
87.704,16.669,354
87.720,16.760,357
87.737,16.600,357
87.754,16.805,357
87.771,16.854,357
87.787,16.192,353
87.804,16.929,352
87.821,16.675,351
87.837,16.656,357
87.854,16.849,361
87.871,16.588,358
87.887,16.756,360
87.904,16.843,360
87.921,16.513,357
87.937,16.618,362
87.954,16.759,367
87.971,16.637,366
87.987,16.508,368
88.004,16.874,374
88.021,16.604,377
88.037,16.595,376
88.054,16.845,375
88.071,16.577,376
88.087,16.753,371
88.104,16.776,376
88.121,16.636,374
88.137,16.474,375
88.154,16.810,370
88.171,16.691,377
88.187,16.626,388
88.204,16.586,392
88.221,16.837,387
88.238,16.667,393
88.254,16.725,394
88.271,16.579,391
88.288,16.624,392
88.304,16.753,389
88.321,16.723,391
88.338,16.798,393
88.355,17.035,401
88.371,15.903,404
88.388,16.970,400
88.405,16.913,408
88.421,16.504,408
88.438,16.637,413
88.454,16.704,414
88.471,16.677,412
88.488,16.608,410
88.504,16.607,412
88.521,16.745,422
88.538,16.772,427
88.555,16.734,422
88.571,16.765,420
88.588,16.756,425
88.605,16.529,420
88.621,16.607,424
88.638,16.567,426
88.654,16.638,426
88.671,16.803,427
88.688,16.557,441
88.705,16.816,444
88.721,16.557,447
88.738,16.785,444
88.755,16.808,447
88.771,16.623,446
88.788,16.683,449
88.805,16.554,448
88.821,16.784,444
88.838,16.505,439
88.855,16.821,444
88.871,16.550,458
88.888,16.723,463
88.905,16.816,461
88.921,16.490,464
88.938,16.705,467
88.955,16.973,463
88.971,16.486,468
88.988,16.573,468
89.005,16.676,462
89.021,16.657,467
89.038,16.778,475
89.055,16.591,481
89.072,16.829,481
89.088,16.724,480
89.105,16.491,485
89.122,16.704,484
89.138,16.653,490
89.155,16.828,489
89.172,16.596,481
89.188,16.740,483
89.205,16.703,490
89.222,16.679,500
89.238,16.556,500
89.255,16.688,496
89.272,16.732,502
89.288,16.606,503
89.305,16.783,504
89.322,16.565,508
89.338,16.803,505
89.355,16.610,501
89.372,16.658,507
89.389,16.785,517
89.405,16.757,521
89.422,16.624,518
89.439,16.826,523
89.455,16.392,524
89.472,16.861,527
89.489,16.639,528
89.505,16.660,525
89.522,16.777,520
89.539,16.556,519
89.555,16.533,532
89.572,16.939,536
89.589,16.553,531
89.605,16.807,532
89.622,16.647,538
89.639,16.598,536
89.655,16.663,540
89.672,16.712,540
89.689,16.684,544
89.705,16.685,538
89.722,16.543,547
89.739,16.918,550
89.755,16.454,552
89.772,16.783,547
89.790,17.682,554
89.805,15.311,555
89.822,17.065,557
89.839,16.700,556
89.855,16.509,554
89.872,16.797,549
89.889,16.702,550
89.906,16.754,563
89.922,16.718,567
89.939,16.560,560
89.956,16.747,567
89.972,16.591,570
89.989,16.570,566
90.006,16.856,571
