elapsed_sec,frame_ms,draw_calls
40.659,11.500,145
40.671,11.612,145
40.678,7.001,147
40.689,10.906,140
40.701,12.061,142
40.709,7.877,142
40.716,7.895,143
40.725,9.049,142
40.736,10.213,142
40.744,8.546,145
40.754,10.114,144
40.764,10.050,143
40.772,8.012,137
40.782,9.911,138
40.792,9.635,140
40.801,9.192,139
40.809,7.745,137
40.821,12.439,131
40.831,9.890,129
40.840,8.549,129
40.848,7.977,128
40.857,9.422,126
40.870,12.882,124
40.880,10.236,124
40.888,7.340,123
40.899,11.718,123
40.912,12.659,122
40.922,9.955,122
40.931,9.043,121
40.940,9.394,120
40.948,7.247,121
40.958,10.221,126
40.968,10.437,130
40.979,10.535,129
40.989,10.482,128
40.999,9.446,127
41.010,10.886,129
41.019,9.133,126
41.027,8.597,127
41.035,7.686,129
41.042,7.252,127
41.049,7.136,128
41.058,8.408,129
41.067,8.736,129
41.080,12.964,130
41.089,9.431,132
41.096,7.348,133
41.106,10.027,133
41.114,8.076,129
41.124,9.623,131
41.137,13.162,135
41.148,10.655,134
41.158,10.244,130
41.170,11.645,126
41.179,8.793,124
41.188,9.747,123
41.197,8.563,119
41.206,9.197,117
41.214,8.331,119
41.227,12.700,119
41.237,9.933,120
41.247,9.994,115
41.256,8.560,116
41.265,9.268,117
41.275,10.498,116
41.284,8.816,112
41.293,8.562,110
41.303,10.556,112
41.315,11.296,112
41.326,11.006,110
41.333,7.310,107
41.343,9.726,104
41.353,10.118,105
41.362,8.902,107
41.371,9.755,109
41.383,11.704,110
41.391,7.972,111
41.400,8.620,113
41.412,12.633,115
41.421,9.177,116
41.430,9.008,121
41.439,8.041,123
41.448,9.385,123
41.457,9.092,119
41.469,12.408,119
41.479,9.653,123
41.490,10.480,124
41.499,9.915,122
41.509,9.729,117
41.518,8.855,116
41.526,8.380,117
41.535,8.766,117
41.548,12.469,118
41.558,10.291,117
41.571,13.505,114
41.581,9.515,113
41.590,8.628,113
41.601,11.001,112
41.611,10.356,112
41.621,9.976,111
41.630,8.946,107
41.642,11.747,106
41.651,9.318,108
41.658,6.666,107
41.665,7.590,104
41.675,10.006,103
41.685,9.417,101
41.692,7.416,99
41.700,7.988,99
41.709,9.459,95
41.718,8.435,90
41.727,8.860,91
41.739,12.079,92
41.749,10.443,95
41.760,10.923,100
41.769,8.378,99
41.778,9.426,105
41.788,9.508,108
41.796,8.433,109
41.806,9.722,106
41.814,8.111,108
41.823,8.886,113
41.834,11.114,115
41.846,12.677,113
41.859,12.259,108
41.869,10.097,107
41.876,6.990,107
41.886,10.614,106
41.896,9.925,105
41.903,6.598,106
41.911,8.487,107
41.921,9.055,107
41.931,10.463,107
41.943,12.451,105
41.952,8.730,106
41.963,10.880,105
41.970,7.344,101
41.981,10.368,99
41.991,10.574,99
42.000,8.382,102
42.011,10.858,102
42.022,11.001,99
42.029,7.676,97
42.041,11.702,95
42.050,8.644,95
42.060,10.578,93
42.072,12.228,88
42.083,10.434,88
42.093,10.651,88
42.102,8.156,88
42.111,9.844,86
42.123,11.735,87
42.137,13.469,87
42.146,9.534,82
42.155,8.894,85
42.162,6.708,89
42.174,11.982,94
42.185,11.277,96
42.192,7.157,95
42.202,9.398,94
42.210,8.262,94
42.219,9.377,96
42.229,9.643,94
42.238,9.407,97
42.247,9.035,96
42.258,10.782,97
42.265,6.976,98
42.277,11.809,98
42.287,10.125,97
42.301,13.457,100
42.311,10.238,101
42.323,12.649,98
42.332,8.921,96
42.344,11.264,99
42.351,7.233,99
42.361,9.927,97
42.372,11.244,94
42.379,7.089,89
42.389,10.122,89
42.401,12.067,88
42.409,8.062,84
42.420,10.408,85
42.428,7.989,84
42.438,10.517,84
42.449,10.437,84
42.461,12.669,81
42.471,9.546,83
42.479,7.622,83
42.489,10.485,80
42.500,10.793,78
42.512,11.937,79
42.521,8.912,80
42.529,8.675,79
42.537,7.800,78
42.548,10.967,78
42.559,10.822,80
42.568,9.533,81
42.576,7.998,83
42.584,7.574,84
42.594,10.238,84
42.603,9.235,86
42.612,8.604,88
42.622,10.188,89
42.633,10.259,88
42.641,8.174,91
42.651,10.635,92
42.661,9.556,89
42.668,7.148,88
42.678,10.254,91
42.690,11.613,93
42.699,9.007,94
42.706,6.761,91
42.717,11.734,89
42.728,10.701,87
42.735,6.911,87
42.747,11.880,86
42.760,13.487,82
42.771,10.442,80
42.779,8.273,80
42.789,9.940,79
42.800,11.094,77
42.807,7.236,77
42.816,8.832,79
42.826,9.606,79
42.835,8.935,76
42.845,10.704,75
42.852,6.802,76
42.862,9.906,76
42.872,9.832,75
42.883,11.128,73
42.895,11.489,70
42.904,9.435,69
42.913,8.925,73
42.924,10.674,75
42.931,7.447,72
42.941,10.196,76
42.952,10.464,79
42.961,9.402,82
42.971,10.342,80
42.983,11.076,82
42.991,8.570,85
43.000,8.721,87
43.011,10.990,84
43.021,9.728,84
43.030,9.028,87
43.039,9.619,88
43.047,7.861,87
43.055,8.146,85
43.066,10.425,85
43.078,12.708,80
43.087,8.295,79
43.095,8.413,81
43.102,7.375,75
43.110,7.752,76
43.120,9.405,76
43.129,9.374,76
43.138,8.619,75
43.149,11.098,73
43.158,9.709,75
43.167,8.533,75
43.176,8.747,74
43.189,13.085,70
43.200,10.777,72
43.207,7.662,72
43.214,6.989,72
43.224,9.584,70
43.236,12.671,67
43.244,7.785,66
43.254,9.295,66
43.266,12.625,70
43.276,9.820,69
43.286,9.962,70
43.295,9.235,73
43.305,9.759,76
43.313,7.936,78
43.323,10.061,77
43.333,9.794,81
43.343,10.242,83
43.355,11.657,81
43.365,10.057,80
43.376,11.307,84
43.387,11.227,85
43.397,9.729,82
43.410,12.995,81
43.422,12.321,76
43.432,9.656,76
43.441,9.197,72
43.448,6.885,74
43.456,8.326,72
43.466,10.135,72
43.475,8.685,71
43.484,8.647,69
43.495,11.021,70
43.507,12.342,71
43.515,8.342,71
43.523,7.988,69
43.536,12.608,67
43.547,11.029,69
43.555,7.743,69
43.562,7.324,69
43.572,9.545,67
43.584,12.116,64
43.593,8.740,63
43.603,10.303,63
43.610,7.529,58
43.622,11.262,62
43.633,11.016,65
43.642,9.508,67
43.652,9.347,70
43.661,9.195,70
43.670,9.693,74
43.680,9.998,76
43.690,9.878,78
43.702,12.003,76
43.712,9.637,76
43.722,9.662,80
43.734,12.255,81
43.745,11.423,79
43.755,10.102,78
43.766,10.203,76
43.774,8.126,76
43.782,8.498,73
43.792,9.600,71
43.801,8.959,69
43.812,11.093,68
43.822,10.464,69
43.828,6.136,66
43.838,9.407,67
43.845,7.143,68
43.852,6.924,68
43.861,9.183,68
43.869,7.666,64
43.879,10.286,64
43.892,12.449,66
43.901,9.940,66
43.912,10.149,66
43.921,9.447,61
43.929,8.057,60
43.938,9.185,60
43.950,11.961,60
43.961,11.218,65
43.969,7.641,65
43.976,7.031,64
43.986,9.989,70
43.995,9.300,73
44.005,9.836,74
44.015,9.366,74
44.027,12.548,77
44.038,10.540,79
44.048,10.642,74
44.059,10.441,77
44.067,8.508,79
44.077,9.721,79
44.086,9.169,76
44.095,9.177,74
44.104,8.849,72
44.114,9.702,72
44.122,7.763,73
44.130,8.787,72
44.142,11.824,69
44.151,8.529,65
44.161,9.721,65
44.170,9.268,65
44.178,8.149,63
44.185,6.768,64
44.196,10.850,64
44.205,9.733,65
44.212,6.643,63
44.222,9.821,61
44.231,9.448,63
44.243,11.530,63
44.252,9.180,63
44.263,10.556,62
44.271,8.462,62
44.281,10.123,64
44.292,10.774,63
44.300,8.090,65
44.309,9.425,66
44.322,12.521,68
44.329,7.557,70
44.338,8.409,73
44.348,9.984,73
44.358,9.636,73
44.367,9.703,74
44.374,7.253,76
44.383,8.803,74
44.390,7.069,70
44.399,9.116,73
44.409,9.415,73
44.418,8.840,73
44.427,9.534,73
44.436,8.865,70
44.447,10.926,70
44.455,8.126,65
44.464,8.869,65
44.472,8.311,62
44.480,7.456,60
44.486,5.794,61
44.496,9.951,61
44.506,10.920,61
44.516,9.479,62
44.524,7.839,59
44.534,9.839,61
44.543,9.544,61
44.552,9.298,61
44.563,10.731,57
44.576,12.362,61
44.586,10.459,66
44.597,11.117,67
44.604,7.317,68
44.613,8.581,67
44.625,11.591,68
44.634,9.680,70
44.642,7.517,72
44.651,9.619,69
44.661,9.916,69
44.671,9.372,71
44.679,8.324,72
44.686,6.757,72
44.696,9.972,69
44.706,10.168,71
44.714,8.238,71
44.723,8.384,71
44.732,9.005,69
44.744,12.511,68
44.755,11.135,70
44.765,9.596,70
44.775,10.368,69
44.786,11.027,66
44.795,8.762,64
44.805,10.126,64
44.813,7.931,64
44.823,10.184,55
44.833,9.882,56
44.840,7.167,56
44.849,9.198,56
44.861,11.622,56
44.870,9.203,55
44.880,9.743,56
44.888,8.128,60
44.896,8.044,64
44.904,8.021,62
44.914,9.757,65
44.923,8.712,69
44.932,9.744,73
44.944,11.759,75
44.955,10.613,73
44.964,9.138,69
44.973,9.131,71
44.982,8.896,72
44.993,11.028,70
45.003,9.526,65
45.011,8.748,65
45.020,8.483,64
45.029,9.219,70
45.040,11.357,72
45.048,8.024,72
45.056,7.995,74
45.066,9.375,78
45.076,9.917,82
45.086,10.654,82
45.097,10.752,81
45.106,9.456,79
45.113,6.368,81
45.122,9.496,84
45.131,8.963,84
45.142,10.593,84
45.152,9.750,82
45.162,10.281,81
45.171,9.113,81
45.179,8.040,84
45.186,7.024,86
45.198,12.236,87
45.208,9.180,99
45.214,6.768,101
45.225,10.303,103
45.234,9.544,110
45.243,9.299,114
45.253,9.407,117
45.263,9.739,118
45.270,7.073,117
45.278,8.578,113
45.286,8.161,115
45.294,8.052,117
45.303,8.798,117
45.313,9.425,116
45.323,10.197,115
45.334,10.794,118
45.342,8.724,119
45.354,11.641,119
45.364,10.400,119
45.375,10.496,122
45.382,6.578,124
45.391,9.609,124
45.403,11.605,128
45.412,9.381,132
45.422,10.153,134
45.433,10.305,136
45.440,7.859,136
45.447,6.404,134
45.455,7.879,131
45.461,6.262,136
45.467,5.969,136
45.477,9.823,136
45.486,9.454,137
45.492,6.161,133
45.501,9.025,136
45.509,7.409,134
45.517,8.666,134
45.528,10.233,134
45.537,8.908,132
45.546,9.140,133
45.556,10.176,135
45.566,10.375,138
45.575,9.113,145
45.587,11.278,145
45.594,7.687,148
45.604,9.518,147
45.614,10.091,146
45.625,10.988,142
45.633,8.505,146
45.643,9.145,148
45.650,7.096,146
45.661,11.489,146
45.672,10.936,149
45.681,8.386,150
45.690,9.173,150
45.698,8.111,150
45.709,11.209,150
45.719,10.051,150
45.730,11.408,151
45.739,8.680,154
45.749,9.407,159
45.759,10.584,163
45.767,8.100,167
45.777,9.274,167
45.789,12.455,165
45.797,8.235,161
45.806,8.287,163
45.814,8.624,166
45.824,9.683,166
45.833,9.076,166
45.843,10.160,163
45.853,9.755,163
45.862,8.739,163
45.870,8.396,164
45.879,9.192,167
45.891,11.581,171
45.900,9.581,166
45.910,9.645,166
45.917,6.652,174
45.926,9.726,174
45.934,7.832,178
45.944,9.411,179
45.953,9.407,179
45.963,9.584,175
45.975,12.542,175
45.987,12.079,180
46.000,13.082,180
46.012,11.707,176
46.019,6.694,181
46.028,9.534,182
46.039,10.897,182
46.047,8.027,185
46.055,8.256,189
46.065,9.765,185
46.073,8.277,183
46.085,11.568,184
46.098,13.003,190
46.107,9.070,198
46.116,9.041,198
46.128,11.659,197
46.139,11.645,191
46.149,9.937,193
46.161,12.041,196
46.173,11.319,197
46.182,9.493,194
46.190,7.957,196
46.201,10.394,195
46.211,10.424,194
46.219,7.661,198
46.225,6.529,197
46.233,8.096,199
46.244,10.695,196
46.255,11.052,199
46.269,14.245,208
46.280,11.101,212
46.291,10.418,214
46.297,6.290,212
46.308,11.013,209
46.320,11.502,208
46.328,8.644,212
46.335,6.522,212
46.344,9.214,212
46.353,8.994,213
46.361,7.952,214
46.373,12.059,215
46.382,9.318,214
46.391,8.698,214
46.402,10.640,213
46.414,11.980,211
46.421,7.325,215
46.431,10.050,215
46.441,9.936,221
46.447,6.509,227
46.457,9.676,229
46.468,10.499,229
46.477,9.499,226
46.485,7.692,223
46.492,7.342,225
46.500,7.902,228
46.512,11.558,228
46.520,8.843,229
46.531,10.159,227
46.542,11.640,227
46.552,9.915,227
46.563,10.821,227
46.573,9.650,227
46.583,10.886,227
46.593,9.880,227
46.606,12.209,227
46.615,9.337,238
46.625,10.470,242
46.633,7.657,244
46.640,7.449,244
46.649,8.007,242
46.658,9.159,236
46.670,12.118,239
46.679,9.586,244
46.688,8.637,244
46.697,8.832,241
46.706,9.394,246
46.714,7.521,246
46.725,11.199,246
46.735,9.853,246
46.746,11.540,247
46.756,9.281,246
46.766,10.251,246
46.777,10.755,247
46.786,9.543,253
46.796,10.107,259
46.805,8.272,260
46.815,10.206,259
46.825,10.244,258
46.834,9.461,254
46.844,9.400,260
46.854,9.652,261
46.862,8.816,262
46.873,10.716,258
46.882,9.301,260
46.891,8.662,260
46.899,8.023,260
46.910,10.492,258
46.919,9.849,258
46.929,9.753,258
46.940,11.123,259
46.950,9.947,262
46.960,9.886,270
46.970,10.081,274
46.980,9.443,276
46.991,11.006,276
46.999,8.558,270
47.010,10.629,271
47.017,7.508,275
47.029,11.256,276
47.040,11.200,274
47.050,10.473,279
47.062,12.111,280
47.074,11.391,279
47.081,7.698,277
47.090,8.754,281
47.099,9.176,280
47.110,10.999,279
47.122,11.310,279
47.130,8.238,285
47.136,6.504,291
47.144,7.569,294
47.156,11.576,293
47.166,10.134,293
47.173,7.768,290
47.181,7.896,288
47.193,11.195,294
47.205,12.740,296
47.216,10.574,293
47.227,11.422,295
47.236,8.651,295
47.245,9.090,296
47.255,9.620,299
47.263,8.014,296
47.273,10.401,296
47.281,8.386,296
47.290,8.540,296
47.300,10.124,305
47.307,7.048,308
47.316,8.846,309
47.326,9.912,310
47.334,7.861,311
47.344,10.618,305
47.355,10.467,306
47.365,10.030,311
47.375,9.682,311
47.386,11.467,308
47.395,8.790,313
47.402,7.025,315
47.411,9.432,314
47.420,8.571,314
47.430,10.597,316
47.443,12.775,313
47.455,11.360,313
47.464,9.522,314
47.474,9.677,320
47.484,10.533,324
47.495,10.628,329
47.506,11.139,329
47.516,9.547,326
47.525,9.122,323
47.534,9.549,329
47.541,7.065,330
47.551,9.581,330
47.561,9.866,329
47.568,6.673,331
47.579,11.601,331
47.591,11.454,331
47.601,10.232,332
47.610,9.056,328
47.617,7.177,328
47.628,11.415,329
47.639,10.495,329
47.647,8.136,341
47.658,10.528,344
47.668,10.357,347
47.678,9.570,346
47.686,8.269,341
47.696,10.512,339
47.710,13.519,346
47.720,9.678,346
47.729,9.813,346
47.741,12.182,348
47.750,8.466,351
47.758,7.839,351
47.768,9.983,351
47.777,9.319,352
47.787,10.081,345
47.799,11.612,349
47.810,11.189,351
47.822,11.728,357
47.833,10.790,366
47.842,9.591,367
47.856,13.566,367
47.867,10.968,362
47.875,8.631,366
47.885,9.407,367
47.895,9.931,368
47.904,8.925,367
47.913,9.357,363
47.923,10.253,366
47.933,9.421,368
47.944,11.187,368
47.954,10.082,367
47.962,8.000,363
47.972,10.122,367
47.981,9.200,367
47.995,13.363,375
48.005,10.108,380
48.013,8.414,382
48.023,9.624,380
48.033,10.751,378
48.047,13.285,377
48.056,9.564,383
48.067,10.450,384
48.078,11.690,381
48.088,9.533,386
48.099,10.989,389
48.110,11.226,390
48.120,10.323,391
48.135,14.341,387
48.148,13.296,388
48.158,9.858,389
48.167,8.997,399
48.174,7.506,404
48.183,8.069,405
48.193,10.193,404
48.204,11.096,403
48.217,13.054,399
48.229,11.820,405
48.242,13.084,407
48.253,11.480,404
48.264,10.928,407
48.275,10.477,406
48.285,10.401,407
48.294,9.231,404
48.307,12.346,403
48.319,12.571,405
48.330,10.631,407
48.339,9.565,414
48.350,10.312,419
48.361,11.248,422
48.371,9.723,424
48.382,11.576,418
48.390,7.623,419
48.402,12.075,424
48.414,12.476,426
48.423,8.714,425
48.433,9.694,428
48.443,10.560,430
48.453,9.709,431
48.463,10.294,434
48.472,8.246,429
48.484,12.809,427
48.496,11.426,429
48.505,8.663,435
48.515,10.346,439
48.527,12.111,444
48.536,8.488,444
48.546,10.521,442
48.556,10.445,439
48.565,8.101,446
48.575,10.368,447
48.587,11.891,448
48.594,7.475,445
48.604,9.999,445
48.615,10.406,447
48.628,12.839,447
48.639,11.433,448
48.648,9.296,444
48.660,11.590,443
48.671,10.938,444
48.681,10.114,453
48.691,9.682,460
48.701,10.612,464
48.709,7.951,465
48.719,9.404,461
48.730,11.042,457
48.741,10.913,462
48.751,10.121,468
48.760,9.759,466
48.770,9.840,465
48.780,10.206,469
48.789,8.933,470
48.799,9.941,471
48.810,10.574,470
48.822,12.165,467
48.832,10.369,467
48.843,10.936,470
48.853,9.567,476
48.862,9.394,480
48.875,12.443,485
48.886,10.913,485
48.894,7.951,480
48.901,7.738,480
48.913,11.426,485
48.924,10.754,486
48.933,9.374,487
48.940,7.437,486
48.950,9.900,486
48.963,13.214,488
48.975,11.352,488
48.985,10.413,490
48.997,11.277,488
49.007,10.247,488
49.016,9.083,488
49.024,8.133,495
49.034,9.696,500
49.042,8.665,504
49.053,10.847,505
49.065,12.056,505
49.075,9.974,499
49.084,8.488,505
49.093,8.866,507
49.102,9.628,507
49.111,8.880,506
49.121,10.365,509
49.133,11.161,511
49.144,11.707,509
49.157,12.429,510
49.170,13.473,507
49.182,11.561,507
49.191,9.071,509
49.202,11.165,515
49.212,10.083,525
49.221,8.582,524
49.229,8.317,522
49.238,8.842,520
49.247,8.998,519
49.258,11.310,524
49.271,13.129,525
49.282,10.585,525
49.292,10.366,523
49.303,10.652,526
49.314,11.330,527
49.325,11.193,526
49.335,9.554,525
49.346,10.896,525
49.359,12.784,527
49.373,13.883,536
49.384,11.778,540
49.394,9.701,541
49.405,11.273,542
49.416,10.623,537
49.426,10.053,538
49.439,12.598,543
49.450,11.411,543
49.457,7.472,542
49.469,12.022,546
49.481,11.522,546
49.493,11.958,543
49.503,10.571,537
49.514,10.265,537
49.522,8.392,542
49.533,10.493,542
49.544,11.689,549
49.556,11.212,555
49.566,10.740,560
49.576,9.952,558
49.587,10.866,555
49.599,11.643,553
49.608,9.187,559
49.620,11.580,561
49.632,12.355,560
49.642,9.765,560
49.652,9.970,560
49.662,10.544,561
49.673,11.320,558
49.684,10.853,552
49.693,8.981,559
49.706,12.619,559
49.717,11.093,568
49.727,10.388,571
49.737,9.779,576
49.748,10.611,575
49.761,12.938,569
49.772,10.917,571
49.783,11.083,575
49.794,10.835,576
49.805,11.071,576
49.815,9.911,577
49.825,10.295,578
49.838,13.153,576
49.848,10.463,574
49.858,9.990,570
49.867,8.997,573
49.877,9.210,575
49.886,9.404,581
49.898,11.493,584
49.911,13.435,590
49.920,9.138,590
49.929,9.205,587
49.943,13.455,584
49.956,13.413,590
49.970,14.119,592
49.983,12.355,588
49.992,8.993,587
50.001,9.723,590
50.012,10.989,590
50.022,9.505,590
50.034,12.011,584
50.045,10.881,587
50.054,8.848,587
50.062,8.039,595
50.070,8.640,597
50.079,8.723,601
50.089,10.092,602
50.098,8.508,603
50.106,7.958,595
50.114,8.290,598
50.124,10.516,602
50.135,10.670,603
50.147,12.342,598
50.159,11.780,603
50.169,10.160,603
50.179,9.337,602
50.186,7.654,604
50.198,12.089,599
50.210,12.015,594
50.223,12.196,593
50.233,10.308,601
50.247,14.078,604
50.258,11.429,611
50.267,8.068,609
50.276,9.806,605
50.287,10.308,602
50.298,11.676,609
50.307,8.749,611
50.320,12.594,612
50.331,11.844,611
50.340,8.413,609
50.351,11.371,611
50.365,13.936,609
50.376,10.591,606
50.387,11.614,607
50.399,11.591,607
50.412,13.057,616
50.424,11.731,619
50.435,11.579,622
50.446,10.519,619
50.455,9.285,618
50.466,10.789,621
50.476,9.893,622
50.487,10.699,622
50.498,11.498,620
50.510,11.550,625
50.521,11.568,623
50.532,10.944,621
50.542,10.012,613
50.554,11.832,611
50.565,10.724,612
50.575,10.353,620
50.586,10.941,623
50.596,10.314,629
50.605,8.952,628
50.617,11.947,629
50.628,10.913,623
50.638,10.379,628
50.648,9.753,629
50.659,10.668,630
50.671,12.303,628
50.681,10.065,627
50.691,9.899,628
50.702,10.352,629
50.713,11.107,622
50.724,10.914,617
50.735,11.483,620
50.745,10.347,629
50.756,10.615,631
50.768,11.721,634
50.780,11.900,640
50.792,12.548,633
50.806,14.113,635
50.819,12.689,638
50.830,10.819,640
50.840,10.434,634
50.853,13.270,639
50.867,13.010,639
50.875,8.184,636
50.885,9.921,639
50.893,8.365,627
50.903,10.260,626
50.916,12.608,629
50.924,8.469,635
50.936,11.477,641
50.950,14.658,646
50.965,14.259,644
50.978,13.395,638
50.989,11.153,645
51.003,13.444,647
51.016,13.581,641
51.027,10.265,641
51.038,11.296,642
51.051,13.464,643
51.064,12.972,641
51.074,9.743,634
51.084,9.678,638
51.098,14.170,647
51.107,8.644,649
51.116,9.612,651
51.127,11.174,652
51.136,8.733,651
51.147,11.103,648
51.157,9.922,650
51.169,11.694,652
51.181,12.038,648
51.194,13.164,652
51.205,11.479,652
51.215,9.463,651
51.227,11.707,650
51.241,14.404,640
51.252,10.806,642
51.262,10.360,642
51.278,15.721,652
51.290,11.685,657
51.298,8.519,657
51.308,10.275,652
51.318,9.593,650
51.331,12.586,655
51.340,9.089,658
51.350,9.868,655
51.364,14.313,652
51.375,11.357,656
51.385,10.212,656
51.395,9.775,652
51.404,8.960,643
51.417,13.054,641
51.427,9.915,644
51.437,9.572,656
51.448,11.053,655
51.460,12.509,662
51.473,12.931,662
51.484,10.369,653
51.495,11.279,656
51.505,10.587,658
51.516,10.681,659
51.525,8.707,656
51.538,13.330,660
51.551,12.697,660
51.563,12.326,655
51.571,7.808,649
51.582,10.917,643
51.594,12.299,642
51.606,11.972,642
51.619,12.443,652
51.633,14.043,656
51.644,11.382,658
51.652,8.350,652
51.664,12.012,650
51.674,9.386,654
51.683,9.400,655
51.695,11.714,656
51.705,10.083,650
51.719,14.066,652
51.730,11.058,654
51.741,10.920,649
51.752,10.985,650
51.762,9.730,643
51.773,11.774,642
51.784,10.677,653
51.796,12.246,653
51.810,13.736,655
51.821,10.996,652
51.832,11.260,647
51.842,9.847,650
51.852,9.748,650
51.863,10.960,650
51.873,9.757,646
51.881,8.405,650
51.893,11.509,650
51.904,10.917,648
51.915,11.169,646
51.924,9.236,638
51.934,10.535,636
51.946,11.172,633
51.955,9.605,639
51.964,9.036,643
51.971,6.958,647
51.980,8.619,646
51.990,9.873,646
52.004,13.806,639
52.015,11.668,637
52.025,9.981,639
52.037,11.842,640
52.047,9.706,636
52.055,8.212,637
52.064,9.024,637
52.073,9.281,644
52.085,11.695,644
52.099,14.215,636
52.111,11.376,629
52.118,7.580,630
52.127,9.160,636
52.138,11.066,633
52.146,7.921,639
52.154,7.428,640
52.165,11.720,640
52.178,12.296,632
52.187,9.276,635
52.198,10.804,634
52.208,10.145,635
52.221,13.045,632
52.231,10.286,640
52.241,9.811,637
52.254,13.341,632
52.264,10.035,631
52.275,10.702,621
52.288,13.310,617
52.300,11.616,622
52.311,10.977,628
52.322,10.628,630
52.334,12.382,629
52.342,8.269,627
52.353,11.109,621
52.364,10.331,623
52.378,14.697,623
52.389,10.752,621
52.398,8.759,621
52.409,11.140,622
52.421,11.735,621
52.430,9.301,619
52.442,12.288,613
52.454,11.616,611
52.463,8.793,610
52.474,10.966,617
52.486,12.390,615
52.495,8.603,618
52.507,12.377,618
52.520,13.056,614
52.533,12.737,613
52.543,10.151,612
52.554,11.337,611
52.565,10.766,610
52.574,9.026,612
52.584,9.661,610
52.596,12.321,605
52.609,12.587,598
52.619,10.024,594
52.631,11.877,589
52.642,11.262,589
52.652,9.906,600
52.663,11.334,603
52.675,11.828,602
52.686,10.969,601
52.697,11.118,594
52.708,10.528,597
52.718,9.969,596
52.731,12.967,596
52.740,9.785,592
52.749,8.427,593
52.757,8.428,593
52.768,10.552,592
52.779,11.486,593
52.790,10.219,587
52.800,9.991,585
52.810,10.638,584
52.820,10.217,589
52.832,12.092,587
52.843,10.507,591
52.856,13.363,592
52.866,9.240,586
52.876,10.425,587
52.884,8.061,585
52.893,9.237,586
52.905,11.982,584
52.917,11.433,583
52.928,11.623,582
52.941,12.647,577
52.951,10.270,577
52.963,11.816,568
52.974,11.205,565
52.985,10.408,565
52.995,10.330,569
53.007,11.720,574
53.019,11.839,573
53.030,10.986,573
53.042,12.028,569
53.055,13.069,569
53.067,11.996,569
53.075,8.839,566
53.088,12.369,563
53.101,13.188,566
53.115,14.020,566
53.128,13.106,563
53.139,10.485,556
53.152,13.413,554
53.163,11.365,558
53.177,13.575,556
53.191,14.153,559
53.204,12.812,559
53.213,9.363,556
53.225,11.264,555
53.236,11.581,553
53.248,11.504,552
53.258,10.590,552
53.270,11.343,552
53.281,11.822,545
53.292,10.674,543
53.301,8.530,546
53.313,12.736,538
53.325,11.443,533
53.334,9.364,537
53.344,10.121,540
53.354,10.150,542
53.363,8.524,541
53.374,11.184,541
53.385,11.270,534
53.397,11.452,536
53.407,9.973,535
53.416,9.194,536
53.426,10.393,533
53.438,11.152,534
53.449,11.048,534
53.460,10.976,533
53.471,11.241,532
53.485,13.709,526
53.494,9.388,523
53.503,9.351,525
53.517,13.894,529
53.526,9.265,530
53.536,9.134,531
53.549,13.279,529
53.559,10.345,527
53.571,11.743,527
53.583,11.691,526
53.596,13.641,524
53.607,11.069,526
53.619,11.358,525
53.632,13.686,521
53.642,9.292,519
53.651,9.259,519
53.662,11.087,511
53.674,11.963,511
53.687,13.032,513
53.699,11.946,518
53.708,8.858,517
53.715,7.567,518
53.723,7.725,515
53.734,10.853,510
53.744,9.725,512
53.751,7.691,514
53.761,9.621,514
53.774,12.565,509
53.783,9.488,511
53.792,8.820,511
53.803,10.973,510
53.815,11.966,508
53.828,13.157,507
53.841,12.846,502
53.851,9.703,504
53.859,8.237,502
53.868,9.531,503
53.879,11.092,505
53.889,9.647,506
53.900,11.095,503
53.912,11.403,503
53.924,12.064,502
53.933,8.944,501
53.942,9.139,499
53.951,9.569,501
53.962,11.199,500
53.974,12.002,495
53.986,11.349,493
53.994,7.743,486
54.002,7.977,486
54.012,10.945,484
54.025,12.315,488
54.036,11.537,491
54.049,13.134,493
54.063,13.520,492
54.075,12.316,489
54.087,11.304,489
54.099,12.237,488
54.109,10.522,489
54.120,11.132,484
54.131,10.976,487
54.140,8.892,488
54.150,9.924,486
54.162,11.846,482
54.172,10.243,476
54.183,10.126,479
54.196,13.354,477
54.207,10.731,477
54.219,11.972,482
54.228,9.140,483
54.240,11.873,480
54.250,10.480,480
54.260,10.236,480
54.269,9.005,479
54.280,10.244,479
54.290,10.606,477
54.301,10.589,479
54.311,10.342,477
54.321,9.847,474
54.329,8.361,468
54.340,10.840,466
54.352,12.029,465
54.363,10.570,465
54.375,11.859,467
54.388,13.092,472
54.398,10.408,471
54.409,10.785,471
54.418,8.907,465
54.430,12.494,465
54.443,12.445,466
54.455,12.150,466
54.469,14.300,462
54.483,13.894,465
54.495,12.060,465
54.503,8.188,466
54.516,12.575,464
54.527,10.853,458
54.535,8.014,457
54.547,12.667,460
54.559,11.366,460
54.567,8.211,462
54.578,10.669,462
54.588,10.208,460
54.599,11.444,460
54.614,14.272,458
54.624,10.668,459
54.638,13.334,457
54.650,12.264,459
54.662,11.696,454
54.671,9.252,455
54.682,11.156,455
54.693,10.691,448
54.700,7.265,445
54.711,11.025,446
54.721,9.844,451
54.732,11.636,453
54.742,9.457,452
54.752,9.757,452
54.764,12.490,450
54.776,11.791,451
54.787,11.257,450
54.800,13.150,450
54.815,14.691,446
54.827,11.653,449
54.836,9.309,449
54.849,12.799,448
54.859,10.618,448
54.870,10.733,443
